apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
6,,0,0,0,0,2,-3.46,lean-delivery__ansible-role-java__5ccbcf65a007a5b3937fe0e5034e48422e910583__molecule_cloud-aws-windows-8_playbook.yml,6,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0,6,0,0,,,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,,11,,,,,,,1,1,0,0
,7,0,0,15,0.6,3,-5.87,ansible-community__ara__052f28a9a2077a6e2941268ba8ceb01d0914578c__roles_ara_api_tasks_database_engine_django.db.backends.postgresql.yaml,25,1,1,1,8,1,1,0,0,0,0,2,0.4,5,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,3,0,6,0.86,1,0.14,,,,,,,,,,0,0,110,1,0.25,4,3,0.75,5,7,1,,0
,9,0,0,0,0,3,-5.46,CentOS-PaaS-SIG__linchpin__ee96965f2e40cc9b22f7aeb1aa0ff850e80e6f6b__linchpin_provision_roles_aws_tasks_provision_aws_ec2.yml,50,0,0,0,33,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,50,0,3,0,2,0,6,0.86,1,0.14,,,,,,,,,,0,0,228,0,0,6,6,1,18,7,1,,0
5,,0,0,0,0,2,-3.17,lean-delivery__ansible-role-java__ed123d1f30eca1d0a8db0e906b5cc3141a339c13__molecule_cloud-aws-windows-12_playbook.yml,5,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0,5,0,0,,,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,,9,,,,,,,1,1,0,0
,4,1,0.05,8,0.36,2,-5.26,atosatto__ansible-dockerswarm__d108401f501ce1014c08fac46f6a026f98285cbd__tasks_main.yml,22,0,0,0,9,0,5,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,2,0,0,1,,17,0,4,2,4,0,3,0.6,2,0.4,,,,,,,,,,0,0,64,2,0.4,5,3,0.6,4,5,1,,0
,7,0,0,0,0,2,-4.97,gantsign__ansible-role-visual-studio-code__26e0373578cf353e6674b0bbe718885e21df5b9d__tasks_install-apt.yml,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21,0,0,0,3,0,10,0.91,1,0.09,,,,,,,,,,0,0,67,0,0,4,4,1,0,11,1,,0
,11,0,0,0,0,2,-5.83,iiab__iiab__672943a2ebe588eead6e881429907b2367268f88__roles_transmission_tasks_main.yml,86,0,0,0,27,0,1,0,0,0,0,3,0.27,0,0,0,0,2,0,0,0,0,0,0,0,,80,0,1,3,6,0,11,0.92,1,0.08,,,,,,,,,,0,1,259,0,0,8,8,1,17,9,0.75,,0
51,5,0,0,31,0.04,4,-6.92,ceph__ceph-ansible__89227cdb3ab2fcff12e99f6e1b2eb7ba0a7e1390__infrastructure-playbooks_rolling_update.yml,738,0,0,1,185,17,45,0,0,0,0,13,0.09,37,0,0,6,4,0,77,0,0,0,0,0,1,645,0,32,11,9,0,158,0.88,22,0.12,15,0,0,15,1,19,9,0,0,0,3,2049,71,0.54,131,54,0.41,38,79,0.44,19,0
,8,0,0,0,0,2,-4.59,lae__ansible-role-netbox__ceaeab700e4c0f852d9878ad9cc5ac107ca9f09c__tasks_install_via_stable.yml,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,60,0,0,2,2,1,6,2,1,,0
19,4,0,0,0,0,3,-5.41,dev-sec__ansible-ssh-hardening__8420dacb5ec137de970e3b1156aa761f8f3500dc__default.yml,32,0,0,0,2,0,0,0,0,0,0,2,0.4,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,2,3,0,2,1,0,0,2,0,0,2,1,7,0,1,0,0,0,76,3,1,3,0,0,1,2,1,7,0
,4,0,0,1,0.03,2,-5.29,CentOS-PaaS-SIG__linchpin__4ad989baaf1771f3198e8657f53917eea732edcd__linchpin_provision_roles_inventory_gen_tasks_main.yml,29,0,0,0,13,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,27,0,2,0,2,0,5,0.71,2,0.29,,,,,,,,,,0,0,118,0,0,7,7,1,7,7,1,,0
,5,0,0,0,0,2,-3.77,willshersystems__ansible-sshd__43ed7c19a2be6f183b60dd8a068e809178a194b8__handlers_main.yml,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,1,0,1,0,1,0.5,1,0.5,,,,,,,,,,0,0,15,0,0,1,1,1,1,2,1,,0
,7,0,0,0,0,2,-6.39,dev-sec__ansible-os-hardening__ef120fbb49eceab19e25543dcc6017ccc9c4f033__tasks_sysctl.yml,62,0,0,0,25,1,14,0,0,0,0,2,0.18,1,0,0,0,0,0,0,0,0,0,0,0,,60,0,11,2,6,0,10,0.83,2,0.17,,,,,,,,,,0,0,235,0,0,9,9,1,5,10,0.83,,0
,9,0,0,3,0.06,2,-5.74,ceph__ceph-ansible__fbd5a85f5406011560cfee5b012b3da88a9e8efe__roles_ceph-mon_tasks_crush_rules.yml,51,0,0,0,30,3,10,0,0,0,0,7,0.58,3,0,0,0,0,0,0,0,0,0,0,0,,39,0,3,6,3,0,5,0.83,1,0.17,,,,,,,,,,0,0,237,0,0,6,6,1,17,6,1,,0
,7,0,0,1,0.02,2,-6.05,RocketChat__Rocket.Chat.Ansible__756fd44f82df251dd028e09e94f6b25c839f5a2b__tasks_nginx.yml,61,0,0,0,22,0,5,1,2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,52,0,5,2,5,0,10,1,0,0,,,,,,,,,,0,3,226,0,0,8,8,1,10,8,0.8,,0
,7,0,0,1,0.01,2,-6.6,debops__debops__2e6ed3dbf807eac33ee6e6196a075c74ec73f26b__ansible_roles_debops.proc_hidepid_tasks_main.yml,95,0,0,0,30,2,10,0,0,0,0,1,0.08,1,0,0,2,0,0,0,0,0,0,0,0,,89,0,10,1,8,0,15,0.88,2,0.12,,,,,,,,,,0,0,314,0,0,14,12,0.86,12,15,0.88,,0
,11,0,0,0,0,2,-5.53,CentOS-PaaS-SIG__linchpin__6a1c5da0915e8d6c1f9f6af106b5882a3d9c31c0__linchpin_provision_roles_libvirt_tasks_teardown_libvirt_node.yml,52,0,0,0,22,1,4,0,0,0,0,4,0.44,5,0,0,0,4,0,0,0,0,0,0,0,,45,0,4,4,4,0,5,0.71,2,0.29,,,,,,,,,,0,1,170,0,0,5,5,1,15,5,0.71,,0
,4,0,0,9,0.33,2,-5.54,openfun__arnold__5e92881733ced39dc91b8e5efd17db2e8665a30c__tasks_get_vault_for_app.yml,27,0,0,0,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,27,0,6,0,4,0,6,1,0,0,,,,,,,,,,0,0,113,1,0.14,7,6,0.86,11,6,1,,0
,6,0,0,0,0,2,-5.41,nginxinc__ansible-role-nginx__fd2e13bd69952fa4bed6e7c04a0527f2dec02411__tasks_conf_push-config.yml,48,0,0,0,15,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,46,0,2,2,3,0,8,1,0,0,,,,,,,,,,0,0,167,0,0,8,8,1,5,8,1,,0
,8,0,0,3,0.18,2,-4.67,elastic__ansible-elasticsearch__5e1873ca68f18dc949421cf04b343ae4a0433f62__tasks_elasticsearch-optional-user.yml,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,0,2,0,2,0.5,2,0.5,,,,,,,,,,0,0,64,0,0,2,2,1,4,4,1,,0
,5,0,0,5,0.15,2,-6.22,elastic__ansible-elasticsearch__0fd1f34852dfe74ee96c7cf7f53f5661fc277c24__tasks_elasticsearch-plugins.yml,33,0,0,0,20,2,10,0,0,0,0,2,0.22,2,0,0,1,1,0,0,0,0,0,0,0,,33,0,8,2,4,0,3,1,0,0,,,,,,,,,,0,1,163,4,0.57,7,3,0.43,13,3,1,,0
,3,0,0,1,0.12,1,-3.2,anthcourtney__ansible-role-cis-amazon-linux__46703b962679b245e1fdb76d2c2667c246b1de4d__tasks_main.yml,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,8,0,1,0,1,0,0,0,0,0,,,,,,,,,,0,0,18,3,1,3,0,0,0,0,0,,0
,8,0,0,1,0.07,2,-5.19,openfun__arnold__90a4aa43b0e68a1b8301e97b71825b09f685d36c__tasks_create_route_aliases.yml,14,0,0,0,8,0,4,0,0,0,0,3,0.75,3,0,0,0,0,0,0,0,0,0,0,0,,14,0,2,2,1,0,2,1,0,0,,,,,,,,,,0,0,65,0,0,2,2,1,5,2,1,,0
,7,0,0,0,0,1,-4.86,jdauphant__ansible-role-nginx__b1cc4887616f0ef20295be4aed9a11d58ac59701__tasks_installation.packages.yml,35,0,0,0,20,0,6,0,0,0,0,5,0.42,0,0,0,2,0,0,0,0,0,0,0,0,,35,0,2,5,4,0,7,1,0,0,,,,,,,,,,0,0,150,0,0,7,2,0.29,6,2,0.29,,0
,8,0,0,0,0,2,-5.74,willshersystems__ansible-sshd__43ed7c19a2be6f183b60dd8a068e809178a194b8__tasks_main.yml,48,0,0,0,17,0,4,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,1,,34,0,2,2,5,0,6,0.86,1,0.14,,,,,,,,,,0,0,130,0,0,6,6,1,13,7,1,,0
35,,0,0,1,0.06,2,-4.38,iiab__iiab__b1d8b7e4860a7919b5947dc67e7c51a7e81e369f__iiab.yml,16,,,,1,,0,0,0,,,,,0,,,0,,,,,,,,,0,20,0,0,,,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,,46,,,,,,,0,0,0,0
,5,0,0,0,0,2,-4.59,nginxinc__ansible-role-nginx__4a400fdf7a17ec3b08d5d8fcff3af2d90bedef40__tasks_modules_install-waf.yml,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,0,0,0,2,0,3,1,0,0,,,,,,,,,,0,0,37,0,0,2,2,1,0,3,1,,0
,6,0,0,6,0.02,3,-7.32,ansible-ThoTeam__nexus3-oss__e14b5a521cae632ac6866ce9200d703b8e700e9d__tasks_nexus_install.yml,314,0,0,2,96,1,21,1,1,0,0,6,0.11,3,0,0,0,0,0,0,0,0,0,1,0,,283,0,1,4,15,0,47,0.9,5,0.1,,,,,,,,,,0,1,1012,4,0.08,49,41,0.84,31,48,0.92,,0
192,19,0,0,0,0,4,-6.29,ansible__molecule__ddc8b6a7c3b6e67ad2d63a35a2bf1f3ed9bf6862__molecule_provisioner_ansible_playbooks_docker_create.yml,158,0,0,0,114,0,14,1,1,0,0,9,0.5,63,0,0,36,0,0,0,0,0,0,0,0,0,143,0,7,9,7,0,11,0.69,5,0.31,1,0,0,1,1,0,4,0,0,0,0,888,0,0,10,10,1,52,14,0.88,0,0
,5,0,0,21,0.49,2,-6.21,EMCECS__ECS-CommunityEdition__3b531896e7f99dc9179ec7bf8f8cd2972e334b32__ui_ansible_roles_CentOS_7_baseline_install_tasks_main.yml,43,0,0,0,15,0,12,1,1,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,1,,35,0,7,2,6,0,8,1,0,0,,,,,,,,,,2,1,203,1,0.11,9,8,0.89,5,8,1,,0
,6,0,0,12,0.08,2,-6.51,elastic__ansible-elasticsearch__9b174ab49073a0fdf60f9388b30a28a2fd7993b7__tasks_xpack_security_elasticsearch-security-native.yml,151,0,0,0,80,0,11,0,0,0,0,5,0.15,26,0,0,0,0,0,0,0,0,0,0,0,,151,0,8,5,3,0,28,1,0,0,,,,,,,,,,0,0,554,0,0,28,26,0.93,32,26,0.93,,0
,6,0,0,0,0,2,-5.82,atosatto__ansible-dockerswarm__1c6f97937f36dced8c71c5e87e8c0dc1e7f94de6__tasks_swarm_cluster.yml,49,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,0,7,0,2,0,7,1,0,0,,,,,,,,,,0,6,210,0,0,7,7,1,10,7,1,,0
,3,0,0,0,0,1,-4.86,gc3-uzh-ch__elasticluster__d36f1dd497722cb31ca56295b31e7abfb3e1df6c__tasks_elasticsearch-scripts.yml,9,0,0,0,6,0,2,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,9,0,0,1,3,0,2,1,0,0,,,,,,,,,,0,0,51,2,0.5,4,2,0.5,7,2,1,,0
,4,0,0,5,0.1,1,-6.03,ceph__ceph-ansible__962d1ad17f243c40739222fb1b5567239c1d9913__roles_ceph-radosgw_tasks_install_redhat.yml,51,0,0,0,3,3,1,0,0,0,0,1,0.09,0,0,0,0,1,0,0,0,0,0,0,0,,26,0,0,1,6,0,10,1,0,0,,,,,,,,,,0,1,112,0,0,10,10,1,3,10,1,,0
,6,0,0,4,0.05,2,-6.02,dev-sec__ansible-os-hardening__ef120fbb49eceab19e25543dcc6017ccc9c4f033__tasks_pam.yml,86,0,0,0,46,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,0,32,0,6,0,15,0.68,7,0.32,,,,,,,,,,0,0,344,0,0,14,8,0.57,5,10,0.45,,0
,3,0,0,4,0.15,2,-5.68,geerlingguy__drupal-vm__6dcc9f2800ac09405450a2c2df420b68768ab52d__provisioning_roles_geerlingguy.apache_tasks_main.yml,27,0,0,0,11,0,4,1,1,0,0,3,0.25,1,0,0,0,0,0,0,0,2,0,0,3,,27,0,1,0,5,0,5,0.83,1,0.17,,,,,,,,,,0,1,96,4,0.44,9,5,0.56,10,6,1,,0
,12,0,0,6,0.1,2,-5.26,anthcourtney__ansible-role-cis-amazon-linux__46703b962679b245e1fdb76d2c2667c246b1de4d__tasks_level-1_5.2.15.yml,62,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,34,0,4,0,2,0,4,1,0,0,,,,,,,,,,0,0,139,1,0.2,5,4,0.8,4,4,1,,0
,7,1,0.03,0,0,2,-4.78,StackStorm__ansible-st2__bcbdb4e3f012554aaaaf0db2a072a9e71d5f1b0f__roles_nginx_tasks_nginx_yum.yml,36,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,0,1,0,4,0,9,1,0,0,,,,,,,,,,0,0,92,0,0,5,5,1,1,7,0.78,,0
,9,0,0,0,0,2,-6.6,iiab__iiab__e1e0f8ce537f33b4c4f6ef0fd7789e40974d6afb__roles_kolibri_tasks_main.yml,91,0,0,0,32,0,1,0,0,0,0,3,0.21,0,0,0,0,3,0,0,0,0,0,0,0,,85,0,1,3,7,0,13,0.87,2,0.13,,,,,,,,,,0,3,359,0,0,11,9,0.82,20,10,0.67,,0
,3,0,0,15,0.26,1,-6.13,elastic__ansible-elasticsearch__0fd1f34852dfe74ee96c7cf7f53f5661fc277c24__tasks_elasticsearch-config.yml,58,0,0,0,35,0,4,0,0,0,0,2,0.08,6,0,0,0,0,0,0,0,0,0,0,0,,52,0,0,2,4,0,14,1,0,0,,,,,,,,,,0,0,269,10,0.42,24,12,0.5,21,12,0.86,,0
,18,0,0,68,0.03,4,-8.78,MindPointGroup__RHEL7-STIG__548f80fb1492bc19a38d64299ac2adbef30b34c5__tasks_fix-cat2.yml,2229,0,0,29,459,28,57,1,3,0,0,45,0.29,76,0,0,0,1,0,0,0,0,0,4,0,,1735,0,18,50,14,0,240,0.95,12,0.05,,,,,,,,,,2,1,9393,7,0.05,141,132,0.94,143,208,0.83,,0
,9,0,0,1,0.01,2,-6.03,sensu__sensu-ansible__70a1f9bb6d0b958a02aab4819f12ee4fdcec0f1f__tasks_plugins.yml,101,0,0,0,44,2,9,0,0,0,0,1,0.08,6,0,0,0,0,0,0,0,0,0,0,1,,85,0,2,5,6,0,12,1,0,0,,,,,,,,,,0,1,339,0,0,12,12,1,10,12,1,,0
