apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
8,4,0,0,25,3.12,2,-4.63,dell__redfish-ansible-module__1f08c022b97b8fe20dc3b03ba3ff5ce0a3fd39a1__power.yml,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,29,0,0,1,1,1,3,2,1,0,1
,7,0,0,0,0,2,-6.37,redhat-cop__casl-ansible__03780b71cc067e190ffcde2016dc4434aa1fc0b2__roles_openshift-applier_tasks_process-one-entry.yml,104,0,0,0,35,1,15,0,0,0,0,2,0.12,10,0,0,0,1,0,0,2,2,0,0,0,,74,0,1,2,7,0,12,0.86,2,0.14,,,,,,,,,,0,1,390,0,0,14,14,1,24,14,1,,1
,5,0,0,0,0,2,-3.28,willshersystems__ansible-sshd__b2ce7324502c0950a19e581727bdff4fe2f5e765__handlers_main.yml,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,1,0,1,0.5,1,0.5,,,,,,,,,,0,0,11,0,0,1,1,1,1,2,1,,1
61,7,0,0,0,0,3,-6.01,dell__redfish-ansible-module__074b13ca70c57d26b0dea9458f179c84f2878f8c__playbooks_firmware_update.yml,62,0,0,0,10,0,2,0,0,0,0,2,0.33,3,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,2,3,0,9,1,0,0,1,0,0,1,1,0,4,0,0,0,1,150,0,0,8,8,1,10,9,1,0,1
,7,0,0,10,0.03,2,-7.5,angstwad__docker.ubuntu__8f05bd16929ac7d26d6cd08ef4a5b44811a5dd7d__tasks_main.yml,299,0,0,0,114,1,31,0,0,0,0,5,0.1,8,0,0,10,2,0,0,0,1,0,0,1,,270,0,24,5,20,0,49,0.89,6,0.11,,,,,,,,,,0,1,1056,2,0.05,44,40,0.91,42,49,0.89,,1
,3,0,0,0,0,1,-5,dev-sec__ansible-os-hardening__a9095928acc9811bc9b42708216981148a58d898__tasks_rhosts.yml,10,0,0,0,2,1,0,1,1,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,,10,0,0,1,2,0,3,1,0,0,,,,,,,,,,0,0,53,0,0,3,3,1,3,3,1,,1
,4,0,0,3,0.15,2,-5.01,CentOS-PaaS-SIG__linchpin__b36243d581d4fe7f52ac6407b738cc72c36d68f1__linchpin_provision_roles_duffy_tasks_main.yml,20,0,0,0,7,0,3,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,2,0,0,0,,18,0,0,2,3,0,5,1,0,0,,,,,,,,,,0,0,63,0,0,5,5,1,5,5,1,,1
,7,0,0,0,0,2,-5.44,ceph__ceph-ansible__638604929b2105c1c224a2858df90d976f91761e__roles_ceph-container-common_tasks_pre_requisites_debian_prerequisites.yml,18,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,3,0,12,1,0,0,,,,,,,,,,0,0,70,0,0,4,4,1,3,12,1,,1
,7,0,0,0,0,2,-6.39,dev-sec__ansible-os-hardening__7a6b1f7d66580a8dfd4ec6f7e278235bd29fcfb7__tasks_sysctl.yml,62,0,0,0,25,1,13,0,0,0,0,2,0.18,1,0,0,0,0,0,0,0,0,0,0,0,,60,0,11,2,6,0,10,0.83,2,0.17,,,,,,,,,,0,0,234,0,0,9,9,1,5,10,0.83,,1
,4,0,0,4,0.14,3,-5.32,CentOS-PaaS-SIG__linchpin__6d26f1b721e9b2697b795229e29bd59d1cf3a74d__provision_roles_inventory_gen_tasks_main.yml,28,0,0,0,18,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,,28,0,3,0,4,0,6,1,0,0,,,,,,,,,,0,0,120,1,0.14,7,6,0.86,12,6,1,,1
,9,0,0,1,0.03,2,-5.53,Oefenweb__ansible-percona-server__31266d1d780198a0575f3a1d18653d73a520787f__tasks_repository.yml,36,0,0,0,7,0,3,0,0,0,0,2,0.33,2,0,0,0,0,0,0,0,0,0,0,0,,30,0,1,2,4,0,4,0.8,1,0.2,,,,,,,,,,0,0,97,0,0,4,4,1,7,5,1,,1
,7,0,0,0,0,2,-5.19,StackStorm__ansible-st2__99bc80bfd73d695f2a576a3a4be437d481197469__roles_nginx_tasks_main.yml,28,0,0,0,3,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,1,0,0,0,,26,0,0,1,4,0,4,0.8,1,0.2,,,,,,,,,,0,0,72,0,0,4,4,1,3,5,1,,1
,4,0,0,0,0,2,-6.07,elastic__ansible-elasticsearch__2c69fbcb405c09b1912db19056480ab23b0a5444__tasks_elasticsearch-Debian.yml,29,0,0,0,17,0,2,0,0,0,0,1,0.1,0,0,0,5,0,0,0,0,1,0,0,0,,31,0,3,1,6,0,7,1,0,0,,,,,,,,,,0,0,159,2,0.22,9,7,0.78,11,7,1,,1
,8,0,0,0,0,2,-5.57,EMCECS__ECS-CommunityEdition__9a0b67c823e5f4e41deb12b4f67d5186f4c1e01c__ui_ansible_roles_installer_build_cache_tasks_main.yml,29,0,0,0,23,0,18,1,2,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,1,,23,0,12,2,3,0,3,1,0,0,,,,,,,,,,0,2,167,1,0.25,4,3,0.75,11,3,1,,1
,10,0,0,0,0,2,-5.39,cloudalchemy__ansible-grafana__df5655e3b80d85c762f603ed24370dff196bcd48__tasks_datasources.yml,30,0,0,0,10,0,1,0,0,0,0,1,0.25,2,0,0,0,0,0,0,0,0,0,0,0,,27,0,0,1,2,0,3,1,0,0,,,,,,,,,,0,0,93,0,0,3,3,1,6,3,1,,1
,7,0,0,0,0,1,-4.8,geerlingguy__drupal-vm__e712f1f6449f3aa3abbd189f7dd803a1d104c335__provisioning_roles_geerlingguy.php-pecl_tasks_main.yml,6,0,0,0,2,0,0,0,0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,1,1,0,1,1,0,0,,,,,,,,,,0,1,35,0,0,1,1,1,4,1,1,,1
,8,0,0,2,0.06,2,-5.88,ansiblebit__oracle-java__e82a4e37473cbcc355d863d7c051fdd95635148e__tasks_redhat_main.yml,34,0,0,0,14,0,3,1,1,0,0,4,0.5,0,0,0,0,0,0,0,0,1,0,0,0,,29,0,5,1,4,0,4,1,0,0,,,,,,,,,,0,1,120,0,0,4,4,1,8,4,1,,1
,8,0,0,0,0,1,-4.42,StackStorm__ansible-st2__5358dd4bf8af157d2b22f22022cb2fb9dcfebbf4__roles_postgresql_tasks_main.yml,8,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,8,0,0,0,1,0,0,0,2,1,,,,,,,,,,0,0,42,0,0,2,0,0,3,0,0,,1
,10,0,0,0,0,2,-5.6,gantsign__ansible-role-visual-studio-code__b268e1217f6f3df3825fee71a9d727b5616b51c9__tasks_install-extensions.yml,48,0,0,0,11,1,2,0,0,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,,38,0,0,3,4,0,10,1,0,0,,,,,,,,,,0,0,125,0,0,5,5,1,4,10,1,,1
,6,0,0,0,0,2,-5.41,nginxinc__ansible-role-nginx__ae27bdcbed8bca74290eb8995cc82bdf4b920ca5__tasks_conf_push-config.yml,48,0,0,0,15,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,46,0,2,2,3,0,8,1,0,0,,,,,,,,,,0,0,167,0,0,8,8,1,5,8,1,,1
,6,0,0,0,0,3,-6.22,lae__ansible-role-netbox__323de2d9e686babb9557b49848180eda05834f5c__tasks_deploy_netbox.yml,73,0,0,1,27,0,3,0,0,0,0,2,0.15,1,0,0,6,0,0,0,0,2,0,0,0,,64,0,2,1,6,0,12,1,0,0,,,,,,,,,,0,1,254,3,0.25,12,9,0.75,10,12,1,,1
195,4,0,0,4,0.03,3,-6.46,geerlingguy__drupal-vm__d4d2f0c74c23ff76b850f6fdb0edf0a8897cf494__provisioning_playbook.yml,131,0,0,0,66,0,47,0,0,0,0,8,0.28,7,0,0,0,0,0,0,0,12,1,0,2,0,159,1,8,5,6,0,9,1,0,0,1,1,1,0,0,0,0,39,0,0,0,515,12,0.57,21,9,0.43,14,9,1,0,1
,6,0,0,6,0.07,2,-6.18,gc3-uzh-ch__elasticluster__c9a6d08dc4ac4d1b909f0fe059a12472b06e2f0b__elasticluster_share_playbooks_roles_slurm-common_tasks_main.yml,91,0,0,0,12,0,0,0,0,0,0,4,0.25,0,0,0,0,0,0,0,0,2,0,0,0,,47,0,0,4,7,0,10,0.91,1,0.09,,,,,,,,,,0,0,158,1,0.08,12,11,0.92,5,11,1,,1
,3,0,0,0,0,2,-5.88,roots__trellis__fd9a69db297c650f0b7b3de5d6221b01330164ad__roles_deploy_tasks_prepare.yml,25,0,0,0,12,1,4,0,0,0,0,1,0.11,2,0,0,0,0,0,0,0,2,0,0,0,,25,0,2,1,6,0,6,1,0,0,,,,,,,,,,0,1,138,2,0.25,8,6,0.75,9,6,1,,1
6,4,0,0,0,0,2,-4,StackStorm__ansible-st2__74cd767494ea34a918ec440a378e98fa6d302cb5__playbooks_requirements.yml,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,16,0,0,1,1,1,0,1,1,0,1
,7,0,0,0,0,2,-4.14,lean-delivery__ansible-role-java__14c4f1d4166678f8bc2c26eaf5ee2253fbb078de__tasks_Win32NT_install_package.yml,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,1,0,1,1,0,0,,,,,,,,,,0,0,28,0,0,1,1,1,4,1,1,,1
,5,0,0,8,0.17,2,-6.18,elastic__ansible-elasticsearch__0676799d1c0d4d99fbbea236eedd9d327b7c94d0__tasks_xpack_security_elasticsearch-security-file.yml,47,0,0,0,33,3,6,0,0,0,0,3,0.21,7,0,0,0,0,0,0,0,0,0,0,0,,44,0,5,3,5,0,7,1,0,0,,,,,,,,,,0,1,196,4,0.36,11,7,0.64,16,7,1,,1
,8,0,0,1,0.03,2,-5.29,dev-sec__ansible-os-hardening__e71fce90154cd7ca18b4ff201a85850f27e126fd__tasks_minimize_access.yml,30,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,23,0,0,1,2,0,3,1,0,0,,,,,,,,,,0,0,94,1,0.25,4,3,0.75,7,3,1,,1
,10,0,0,13,0.08,1,-6.52,nusenu__ansible-relayor__72a9fefcabb6edccd82abb23946bd305035db334__tasks_configure.yml,161,0,0,0,26,0,10,0,0,0,0,25,0.64,5,0,0,0,1,0,0,0,0,0,0,0,,77,0,3,11,4,0,14,1,0,0,,,,,,,,,,0,3,456,0,0,14,14,1,15,14,1,,1
,9,0,0,4,0.05,3,-7.11,dev-sec__ansible-ssh-hardening__dfcade9159ce18caf161f453142467a8cad3ee34__tasks_main.yml,81,0,0,1,32,1,12,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,1,,72,0,6,3,5,0,19,1,0,0,,,,,,,,,,0,3,396,1,0.09,11,7,0.64,13,16,0.84,,1
,5,0,0,3,0.02,2,-5.58,florianutz__Ubuntu1604-CIS__ed8ea1d93c131c7146684751d8eec20b96b4e42c__tasks_prelim.yml,175,0,0,0,6,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,173,0,0,0,3,0,34,0.94,2,0.06,,,,,,,,,,0,28,860,0,0,34,34,1,36,36,1,,1
,10,0,0,2,0.1,2,-5.05,anthcourtney__ansible-role-cis-amazon-linux__31e7e59aed6155cc3ed6765b81289a65a35ba715__tasks_level-1_5.5.yml,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,0,0,0,1,0,2,1,0,0,,,,,,,,,,0,0,53,0,0,2,2,1,1,2,1,,1
,7,0,0,1,0.01,2,-6.1,CentOS-PaaS-SIG__linchpin__ae522444d1ffe946097f82ed160dee9cb88e4ebb__linchpin_provision_roles_aws_tasks_teardown_resource_group.yml,77,0,0,0,35,0,9,0,0,0,0,7,0.44,4,0,0,0,2,0,0,0,4,0,0,0,,67,0,2,4,2,0,12,1,0,0,,,,,,,,,,0,0,282,0,0,12,10,0.83,21,10,0.83,,1
,6,0,0,0,0,2,-5.39,DataDog__ansible-datadog__36b4fa80f9046d3bd637ed0e9eb67c0ce604a3a2__tasks_agent6.yml,52,0,0,0,16,0,1,0,0,0,0,2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,,52,0,1,2,3,0,10,1,0,0,,,,,,,,,,0,0,167,0,0,8,8,1,4,8,0.8,,1
,8,0,0,17,1.06,2,-4.46,iiab__iiab__5d07172a50fe0beabae14fc05f6702db7a36c228__roles_httpd_tasks_php-stem.yml,16,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,1,0,1,0,2,1,0,0,,,,,,,,,,0,0,44,0,0,2,2,1,0,2,1,,1
,12,2,0.07,2,0.07,2,-5.24,StackStorm__ansible-st2__e42f58bc7e876fea3462e363d8ab780889ef000c__roles__st2_tasks_user.yml,29,0,0,0,9,0,0,0,0,0,0,4,0.57,0,0,0,2,0,0,0,0,0,0,0,0,,29,0,0,0,3,0,3,0.75,1,0.25,,,,,,,,,,0,0,104,0,0,3,3,1,4,4,1,,1
,11,0,0,1,0.01,4,-6.51,nuriel77__iri-playbook__859803b78ca7d063aed96f4b8022efe309540e8f__roles_monitoring_tasks_grafana.yml,117,0,0,2,28,0,3,0,0,0,0,2,0.18,3,0,0,0,0,0,0,0,0,0,0,0,,108,2,3,1,6,0,16,1,0,0,,,,,,,,,,0,0,343,0,0,11,11,1,10,16,1,,1
,6,0,0,1,0.01,2,-6.77,iiab__iiab__5862a413e45511fe10d8f8472cdc0c01005ee36b__roles_pbx_tasks_freepbx.yml,131,0,0,0,35,1,2,1,1,0,0,1,0.04,1,0,0,0,0,0,0,0,1,0,0,0,,127,0,2,1,14,0,19,0.7,8,0.3,,,,,,,,,,0,0,498,0,0,22,22,1,16,27,1,,1
,3,0,0,15,0.3,1,-5.91,elastic__ansible-elasticsearch__40fd3516c45539bd7273cad881633e913d69023a__tasks_elasticsearch-config.yml,50,0,0,0,29,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,50,0,0,0,3,0,16,1,0,0,,,,,,,,,,0,0,296,6,0.27,22,14,0.64,19,14,0.88,,1
,7,0,0,1,0.05,2,-4.86,StackStorm__ansible-st2__284635055b4ad5e385a1baebea7ccc45d26c57f5__roles_st2repos_tasks_main.yml,20,0,0,0,3,0,0,0,0,0,0,1,0.25,2,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,1,3,0,3,0.75,1,0.25,,,,,,,,,,0,0,53,0,0,3,3,1,4,4,1,,1
,4,0,0,21,0.54,2,-6.19,EMCECS__ECS-CommunityEdition__4d2adf16d7b306d2ed56d6dd818aa92dba407e4a__ui_ansible_roles_CentOS_7_baseline_install_tasks_main.yml,39,0,0,0,12,0,7,1,1,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,1,,35,0,4,2,6,0,8,1,0,0,,,,,,,,,,2,1,191,1,0.11,9,8,0.89,5,8,1,,1
