,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncmd_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntnn_count,ntun_count_relative,nun_count_relative,clusters
5203,9.0,0,0.0,0,0.0,2,-5.28,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,0.0,4,1.0,0.0,0.0,1.0,1.0,4
5204,19.0,0,0.0,0,0.0,2,-5.92,169,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.47,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,6.0,4.0,0.97,1,0.03,0.0,2.0,0.78,1.0,3
5205,9.0,0,0.0,0,0.0,2,-5.77,52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,5.0,0.89,1,0.11,0.0,0.0,1.0,0.78,4
5207,5.0,0,0.0,0,0.0,2,-6.01,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0,1,3.0,5.0,0.86,1,0.14,3.0,3.0,0.67,1.0,4
5208,5.0,0,0.0,0,0.0,2,-5.66,23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,2.0,0.6,1.0,1
5209,5.0,0,0.0,0,0.0,2,-5.86,62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.14,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,6.0,1.0,0,0.0,0.0,4.0,0.67,1.0,5
5210,3.0,0,0.0,0,0.0,2,-4.43,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,3.0,0.25,1.0,1
5211,8.0,0,0.0,0,0.0,2,-4.98,24,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0
5213,9.0,0,0.0,0,0.0,2,-4.02,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
5214,7.0,0,0.0,0,0.0,3,-5.34,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,3.0,0.75,1,0.25,1.0,0.0,1.0,1.0,1
5215,6.0,0,0.0,0,0.0,2,-4.9,51,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,1.0,0.12,0.07,4
5216,15.0,0,0.0,0,0.0,2,-5.74,59,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.75,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,0.8,1,0.2,0.0,0.0,1.0,1.0,4
5217,12.0,0,0.0,0,0.0,2,-5.17,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5218,5.0,0,0.0,0,0.0,2,-6.35,125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.08,2,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,7.0,1.0,0,0.0,3.0,5.0,0.62,0.68,3
5219,15.0,0,0.0,0,0.0,3,-5.08,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.75,1,0.25,0.0,0.0,1.0,1.0,4
5220,7.0,0,0.0,0,0.0,3,-4.06,7,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
5221,10.0,0,0.0,0,0.0,2,-5.22,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5222,9.0,0,0.0,0,0.0,2,-6.81,166,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.38,51,0.0,0.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,18,11.0,8.0,0.9,2,0.1,1.0,0.0,1.0,0.9,3
5223,10.0,0,0.0,0,0.0,2,-4.44,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5224,8.0,0,0.0,0,0.0,2,-5.69,34,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.43,4,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5225,14.0,0,0.0,0,0.0,2,-5.11,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
5226,9.0,0,0.0,0,0.0,2,-6.08,147,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,16.0,5.0,1.0,0,0.0,6.0,0.0,1.0,1.0,3
5227,12.0,0,0.0,0,0.0,3,-4.95,24,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,2,0.5,0.0,0.0,1.0,1.0,0
5228,1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
5229,7.0,0,0.0,0,0.0,2,-5.78,308,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,0.7,18,0.3,0.0,0.0,0.86,0.63,2
5230,8.0,0,0.0,0,0.0,2,-5.71,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.14,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,0.83,1,0.17,0.0,0.0,1.0,1.0,4
5231,3.0,0,0.0,0,0.0,2,-3.32,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5232,9.0,0,0.0,0,0.0,3,-5.99,103,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.47,8,0.0,0.0,0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0,23,4.0,3.0,0.85,2,0.15,0.0,0.0,1.0,0.85,5
5233,5.0,0,0.0,0,0.0,1,-4.96,26,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0
5234,6.0,8,0.05,0,0.0,2,-5.61,154,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.67,3
5235,18.0,0,0.0,0,0.0,2,-5.65,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0
5236,17.0,0,0.0,0,0.0,2,-5.01,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5237,19.0,0,0.0,0,0.0,3,-5.62,58,0.0,0.0,3.0,0.0,0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.8,2,0.2,0.0,0.0,1.0,1.0,4
5238,5.0,0,0.0,0,0.0,2,-4.75,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5239,4.0,0,0.0,0,0.0,2,-4.98,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.17,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.6,2,0.4,3.0,0.0,0.6,0.6,1
5240,5.0,0,0.0,0,0.0,2,-3.72,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.5,2,0.5,0.0,0.0,1.0,1.0,1
5241,9.0,0,0.0,0,0.0,2,-6.31,88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.47,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,9.0,4.0,0.77,3,0.23,7.0,0.0,1.0,1.0,5
5242,16.0,0,0.0,0,0.0,3,-4.61,33,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.5,1.0,4
5243,6.0,0,0.0,0,0.0,1,-4.44,6,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5244,7.0,0,0.0,0,0.0,3,-3.85,7,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
5245,9.0,0,0.0,0,0.0,2,-5.01,26,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,0.75,1,0.25,0.0,0.0,1.0,1.0,0
5246,8.0,0,0.0,0,0.0,3,-4.22,8,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
5247,8.0,0,0.0,0,0.0,2,-5.12,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,1.0,0.5,0.28,5
5248,3.0,0,0.0,0,0.0,2,-4.42,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.75,1,0.25,0.0,0.0,1.0,1.0,1
5249,20.0,0,0.0,0,0.0,2,-5.82,402,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,2
5251,6.0,0,0.0,0,0.0,2,-5.05,22,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5252,13.0,0,0.0,0,0.0,2,-5.04,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,0.75,1,0.25,0.0,0.0,1.0,1.0,4
5253,8.0,0,0.0,0,0.0,2,-5.42,34,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,1.0,0,0.0,0.0,0.0,0.5,0.5,4
5254,120.0,0,0.0,0,0.0,4,-6.16,120,1.0,1.0,1.0,0.0,0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,2,0.1,0.0,1.0,0.0,0.9,3
5255,7.0,0,0.0,2,0.02,2,-5.25,94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.72,5,0.28,0.0,0.0,0.38,0.28,5
5256,5.0,0,0.0,0,0.0,1,-5.17,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,0,0.0,3.0,0.0,1.0,1.0,1
5257,2.0,0,0.0,0,0.0,1,-3.54,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,0.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1
5258,7.0,0,0.0,0,0.0,2,-5.13,29,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.43,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5260,11.0,0,0.0,0,0.0,3,-5.05,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,1.0,0.5,2,0.5,0.0,1.0,0.67,1.0,4
5262,6.0,0,0.0,0,0.0,2,-3.87,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.75,1,0.25,0.0,0.0,1.0,1.0,1
5263,1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
5264,2.0,0,0.0,0,0.0,1,-4.06,6,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5266,4.0,0,0.0,0,0.0,1,-4.37,8,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5267,7.0,2,0.01,1,0.01,3,-6.49,142,0.0,0.0,1.0,9.0,0,0,0.0,0.0,0.21,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,4.0,8.0,1.0,0,0.0,2.0,1.0,0.75,0.83,3
5268,14.0,0,0.0,0,0.0,2,-4.0,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5269,11.0,0,0.0,0,0.0,2,-6.83,217,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.36,15,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,14,10.0,9.0,0.86,3,0.14,1.0,0.0,1.0,1.0,2
5270,11.0,0,0.0,0,0.0,3,-5.98,97,0.0,0.0,4.0,0.0,0,0,0.0,0.0,0.55,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,8.0,4.0,1.0,0,0.0,0.0,6.0,0.33,1.0,5
5271,5.0,0,0.0,0,0.0,2,-5.13,16,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.25,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,2.0,0.75,1,0.25,0.0,0.0,1.0,1.0,1
5272,7.0,0,0.0,0,0.0,3,-3.66,7,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
5273,3.0,0,0.0,0,0.0,2,-5.83,33,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0,1,0.0,5.0,0.9,1,0.1,0.0,1.0,0.9,1.0,4
5274,15.0,0,0.0,0,0.0,2,-4.58,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
5275,6.0,0,0.0,0,0.0,2,-3.85,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
5276,6.0,0,0.0,0,0.0,1,-4.97,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,5
5277,3.0,0,0.0,0,0.0,2,-3.08,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5278,3.0,0,0.0,0,0.0,2,-4.79,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,2.0,0.5,1.0,1
5279,9.0,3,0.03,0,0.0,2,-6.01,106,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.09,7,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11,1.0,7.0,1.0,0,0.0,0.0,3.0,0.75,1.0,5
5280,4.0,0,0.0,0,0.0,2,-4.28,7,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5281,10.0,0,0.0,0,0.0,2,-5.27,19,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.33,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5282,6.0,0,0.0,0,0.0,2,-5.47,34,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,2.0,4.0,0.71,2,0.29,1.0,2.0,0.33,0.43,4
5283,4.0,0,0.0,0,0.0,2,-2.75,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5284,5.0,0,0.0,0,0.0,2,-3.25,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
5286,10.0,0,0.0,0,0.0,2,-5.42,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,2.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
5287,8.0,0,0.0,2,0.02,2,-5.48,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.72,5,0.28,0.0,0.0,0.38,0.28,5
5288,10.0,5,0.08,0,0.0,1,-5.77,60,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.5,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,6.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5289,14.0,0,0.0,0,0.0,2,-4.84,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
5290,6.0,0,0.0,0,0.0,1,-5.19,12,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5291,10.0,4,0.04,0,0.0,4,-6.7,91,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.11,4,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,3.0,0.25,6,0.75,0.0,2.0,0.78,1.0,5
5292,1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
5293,7.0,0,0.0,0,0.0,2,-5.98,69,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,5.0,1.0,0,0.0,1.0,2.0,0.8,1.0,5
5294,4.0,0,0.0,0,0.0,2,-4.95,12,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5295,2.0,0,0.0,0,0.0,1,-3.29,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,10.0,0.0,0.0,1
5296,6.0,2,0.04,0,0.0,2,-6.26,47,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.44,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,4.0,0.9,1,0.1,1.0,0.0,1.0,1.0,4
5297,6.0,0,0.0,0,0.0,3,-4.96,22,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,2.0,0.5,1.0,1
5298,5.0,0,0.0,0,0.0,2,-6.44,99,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.1,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,10.0,1.0,0,0.0,1.0,1.0,0.95,1.0,5
5299,19.0,0,0.0,0,0.0,3,-4.76,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5300,15.0,0,0.0,0,0.0,3,-5.77,46,0.0,0.0,1.0,0.0,1,2,0.0,0.0,0.5,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,1.0,0,0.0,0.0,2.0,0.33,1.0,4
5301,5.0,0,0.0,0,0.0,2,-4.71,23,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.8,1.0,1
5302,14.0,0,0.0,0,0.0,2,-5.23,58,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.8,2,0.2,0.0,0.0,1.0,1.0,4
5303,8.0,0,0.0,0,0.0,3,-5.08,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
5304,14.0,0,0.0,0,0.0,2,-5.84,55,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.5,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
5305,15.0,0,0.0,0,0.0,2,-5.21,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,1.0,0.5,2,0.5,0.0,0.0,1.0,0.5,4
5306,8.0,0,0.0,0,0.0,2,-5.3,74,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.75,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,3.0,3.0,0.44,9,0.56,0.0,1.0,0.89,0.81,5
